cycle,task,method,instances,features,classes,accuracy,f1,optimization_time,prediction_time,no_features,best_trial
0,data/standardized/c_wine.csv,Tree Based Filter,178,13,3,0.9333333333333333,0.9318181818181818,0.10676717758178711,0.1073000431060791,6,0
0,data/standardized/c_wine.csv,Tree Based Weighting,178,13,3,0.8888888888888888,0.88662871600253,0.10676717758178711,0.10945844650268555,6,0
0,data/standardized/c_wine.csv,L1 Filter,178,13,3,0.9555555555555556,0.953525641025641,0.002913951873779297,0.10688567161560059,6,0
0,data/standardized/c_wine.csv,ReliefF,178,13,3,0.9111111111111111,0.9136507936507936,0.008507966995239258,0.10719442367553711,9,0
0,data/standardized/c_wine.csv,ReliefF Weighting,178,13,3,0.8222222222222222,0.8113932044966528,0.008507966995239258,0.1105039119720459,9,0
0,data/standardized/c_wine.csv,Forward Selection,178,13,3,0.9333333333333333,0.9319998997418352,6.914276599884033,0.10733222961425781,4,0
0,data/standardized/c_wine.csv,Backwards Selection,178,13,3,0.9777777777777777,0.9765656565656565,2.662656307220459,0.10753965377807617,12,0
0,data/standardized/c_wine.csv,Stepwise Selection,178,13,3,0.9333333333333333,0.9319998997418352,5.5355072021484375,0.10771679878234863,7,0
0,data/standardized/c_wine.csv,Bayesian Selection,178,13,3,0.9333333333333333,0.9296969696969697,28.13884162902832,0.10723519325256348,6,3
0,data/standardized/c_wine.csv,Bayesian Weighting,178,13,3,0.9777777777777777,0.9765656565656565,73.72566318511963,0.11239361763000488,13,156
0,data/standardized/c_australian.csv,Baseline,690,14,2,0.8786127167630058,0.8731184297838158,2.384185791015625e-07,0.11058974266052246,14,0
0,data/standardized/c_australian.csv,Tree Based Filter,690,14,2,0.8265895953757225,0.8239962018448184,0.12816286087036133,0.11061739921569824,7,0
0,data/standardized/c_australian.csv,Tree Based Weighting,690,14,2,0.815028901734104,0.8142780461621042,0.12816286087036133,0.11350703239440918,7,0
0,data/standardized/c_australian.csv,L1 Filter,690,14,2,0.838150289017341,0.8361742424242424,0.003129720687866211,0.10996508598327637,4,0
0,data/standardized/c_australian.csv,ReliefF,690,14,2,0.8497109826589595,0.8440360610263523,0.031018972396850586,0.11087822914123535,10,0
0,data/standardized/c_australian.csv,ReliefF Weighting,690,14,2,0.8323699421965318,0.8290805028446837,0.031018972396850586,0.11463475227355957,10,0
0,data/standardized/c_australian.csv,Forward Selection,690,14,2,0.8208092485549133,0.8188481675392669,4.549032926559448,0.11007881164550781,2,0
0,data/standardized/c_australian.csv,Backwards Selection,690,14,2,0.8670520231213873,0.8629301732750009,2.9321072101593018,0.1104593276977539,13,0
0,data/standardized/c_australian.csv,Stepwise Selection,690,14,2,0.8554913294797688,0.8526556059005894,3.03806209564209,0.11048507690429688,8,0
0,data/standardized/c_australian.csv,Bayesian Selection,690,14,2,0.8323699421965318,0.8290805028446837,29.087052583694458,0.11033749580383301,8,99
0,data/standardized/c_australian.csv,Bayesian Weighting,690,14,2,0.8439306358381503,0.841365257259297,76.43768858909607,0.11579108238220215,14,186
0,data/standardized/c_breast-tissue.csv,Baseline,106,9,6,0.7407407407407407,0.7101592851592852,2.384185791015625e-07,0.10704421997070312,9,0
0,data/standardized/c_breast-tissue.csv,Tree Based Filter,106,9,6,0.7407407407407407,0.6522588522588522,0.10615754127502441,0.1069343090057373,4,0
0,data/standardized/c_breast-tissue.csv,Tree Based Weighting,106,9,6,0.5555555555555556,0.4484126984126984,0.10615754127502441,0.10843014717102051,4,0
0,data/standardized/c_breast-tissue.csv,L1 Filter,106,9,6,0.7037037037037037,0.6653846153846154,0.00276947021484375,0.1064157485961914,1,0
0,data/standardized/c_breast-tissue.csv,ReliefF,106,9,6,0.6666666666666666,0.5795537795537795,0.005964994430541992,0.10706734657287598,6,0
0,data/standardized/c_breast-tissue.csv,ReliefF Weighting,106,9,6,0.6666666666666666,0.5927350427350427,0.005964994430541992,0.10935688018798828,6,0
0,data/standardized/c_breast-tissue.csv,Forward Selection,106,9,6,0.5925925925925926,0.5816239316239317,3.822286605834961,0.10698747634887695,3,0
0,data/standardized/c_breast-tissue.csv,Backwards Selection,106,9,6,0.6296296296296297,0.6205128205128205,1.806447982788086,0.10712385177612305,8,0
0,data/standardized/c_breast-tissue.csv,Stepwise Selection,106,9,6,0.5925925925925926,0.5788461538461538,1.9129714965820312,0.10759353637695312,5,0
0,data/standardized/c_breast-tissue.csv,Bayesian Selection,106,9,6,0.6296296296296297,0.5834757834757834,26.280890464782715,0.10713338851928711,3,50
0,data/standardized/c_breast-tissue.csv,Bayesian Weighting,106,9,6,0.6296296296296297,0.6114219114219114,67.40800309181213,0.11073470115661621,9,150
0,data/standardized/c_yeast.csv,Baseline,1479,8,10,0.5405405405405406,0.3383475882969519,0.0,0.1164557933807373,8,0
0,data/standardized/c_yeast.csv,Tree Based Filter,1479,8,10,0.41621621621621624,0.19875908792322167,0.1887679100036621,0.1163487434387207,4,0
0,data/standardized/c_yeast.csv,Tree Based Weighting,1479,8,10,0.41621621621621624,0.19848411167721852,0.1887679100036621,0.11803269386291504,4,0
0,data/standardized/c_yeast.csv,L1 Filter,1479,8,10,0.5405405405405406,0.3383475882969519,0.005400180816650391,0.11623597145080566,8,0
0,data/standardized/c_yeast.csv,ReliefF,1479,8,10,0.5432432432432432,0.3449176244314163,0.06860470771789551,0.11610293388366699,6,0
0,data/standardized/c_yeast.csv,ReliefF Weighting,1479,8,10,0.5567567567567567,0.3834374556305731,0.06860470771789551,0.11884212493896484,6,0
0,data/standardized/c_yeast.csv,Forward Selection,1479,8,10,0.5027027027027027,0.2195253596174765,4.4911582469940186,0.11638569831848145,4,0
0,data/standardized/c_yeast.csv,Backwards Selection,1479,8,10,0.5459459459459459,0.34209620122449247,1.6884188652038574,0.11659502983093262,7,0
0,data/standardized/c_yeast.csv,Stepwise Selection,1479,8,10,0.5324324324324324,0.35727331519261485,3.5947887897491455,0.11604523658752441,5,0
0,data/standardized/c_yeast.csv,Bayesian Selection,1479,8,10,0.5567567567567567,0.365791252978392,26.69504475593567,0.11684274673461914,7,36
0,data/standardized/c_yeast.csv,Bayesian Weighting,1479,8,10,0.5621621621621622,0.4064832007348681,69.17550444602966,0.11993145942687988,8,280
0,data/standardized/c_pi-diabetes.csv,Baseline,768,8,2,0.703125,0.6264208909370199,2.384185791015625e-07,0.11059260368347168,8,0
0,data/standardized/c_pi-diabetes.csv,Tree Based Filter,768,8,2,0.703125,0.6264208909370199,0.13779544830322266,0.11078214645385742,4,0
0,data/standardized/c_pi-diabetes.csv,Tree Based Weighting,768,8,2,0.734375,0.6802403422264311,0.13779544830322266,0.1123661994934082,4,0
0,data/standardized/c_pi-diabetes.csv,L1 Filter,768,8,2,0.734375,0.6834653305317602,0.0029664039611816406,0.11014389991760254,4,0
0,data/standardized/c_pi-diabetes.csv,ReliefF,768,8,2,0.7135416666666666,0.6395289298515106,0.03253030776977539,0.11063647270202637,6,0
0,data/standardized/c_pi-diabetes.csv,ReliefF Weighting,768,8,2,0.6614583333333334,0.5517080354897805,0.03253030776977539,0.11299920082092285,6,0
0,data/standardized/c_pi-diabetes.csv,Forward Selection,768,8,2,0.734375,0.686545664073754,4.345983982086182,0.11051392555236816,4,0
0,data/standardized/c_pi-diabetes.csv,Backwards Selection,768,8,2,0.734375,0.6834653305317602,2.8278181552886963,0.11091446876525879,5,0
0,data/standardized/c_pi-diabetes.csv,Stepwise Selection,768,8,2,0.7083333333333334,0.6432647644326476,4.347568035125732,0.11047077178955078,4,0
0,data/standardized/c_pi-diabetes.csv,Bayesian Selection,768,8,2,0.734375,0.6834653305317602,26.15701723098755,0.1104893684387207,5,173
0,data/standardized/c_pi-diabetes.csv,Bayesian Weighting,768,8,2,0.7395833333333334,0.6911991765311374,67.25917649269104,0.11389923095703125,8,268
0,data/standardized/c_iris.csv,Baseline,150,4,3,0.9473684210526315,0.9500000000000001,2.384185791015625e-07,0.10714101791381836,4,0
0,data/standardized/c_iris.csv,Tree Based Filter,150,4,3,0.9736842105263158,0.9751724137931035,0.10239315032958984,0.10716962814331055,2,0
0,data/standardized/c_iris.csv,Tree Based Weighting,150,4,3,0.9736842105263158,0.9751724137931035,0.10239315032958984,0.10812854766845703,2,0
0,data/standardized/c_iris.csv,L1 Filter,150,4,3,0.9473684210526315,0.9500000000000001,0.002771615982055664,0.10664987564086914,2,0
0,data/standardized/c_iris.csv,ReliefF,150,4,3,0.9736842105263158,0.9751724137931035,0.0073795318603515625,0.10698819160461426,3,0
0,data/standardized/c_iris.csv,ReliefF Weighting,150,4,3,0.9736842105263158,0.9751724137931035,0.0073795318603515625,0.10829901695251465,3,0
0,data/standardized/c_iris.csv,Forward Selection,150,4,3,0.9473684210526315,0.9500000000000001,1.2766227722167969,0.1071314811706543,2,0
0,data/standardized/c_iris.csv,Backwards Selection,150,4,3,0.9473684210526315,0.9500000000000001,0.7450711727142334,0.10699772834777832,3,0
0,data/standardized/c_iris.csv,Stepwise Selection,150,4,3,0.9473684210526315,0.9500000000000001,0.8519563674926758,0.10712218284606934,2,0
0,data/standardized/c_iris.csv,Bayesian Selection,150,4,3,0.9473684210526315,0.9500000000000001,23.463147401809692,0.1072850227355957,3,2
0,data/standardized/c_iris.csv,Bayesian Weighting,150,4,3,0.9473684210526315,0.9500000000000001,59.865158557891846,0.10867977142333984,4,2
0,data/standardized/c_breastcancer.csv,Baseline,569,30,2,0.986013986013986,0.9847612958226769,2.384185791015625e-07,0.11030840873718262,30,0
0,data/standardized/c_breastcancer.csv,Tree Based Filter,569,30,2,0.972027972027972,0.9695225916453538,0.14520001411437988,0.10961627960205078,15,0
0,data/standardized/c_breastcancer.csv,Tree Based Weighting,569,30,2,0.951048951048951,0.946893734415619,0.14520001411437988,0.1150217056274414,15,0
0,data/standardized/c_breastcancer.csv,L1 Filter,569,30,2,0.972027972027972,0.9695225916453538,0.004014253616333008,0.10876798629760742,4,0
0,data/standardized/c_breastcancer.csv,ReliefF,569,30,2,0.986013986013986,0.9847612958226769,0.031125307083129883,0.11011171340942383,22,0
0,data/standardized/c_breastcancer.csv,ReliefF Weighting,569,30,2,0.951048951048951,0.946893734415619,0.031125307083129883,0.1183462142944336,22,0
0,data/standardized/c_breastcancer.csv,Forward Selection,569,30,2,0.9440559440559441,0.938494623655914,9.703450918197632,0.10906004905700684,2,0
0,data/standardized/c_breastcancer.csv,Backwards Selection,569,30,2,0.972027972027972,0.969247311827957,6.397934198379517,0.1103830337524414,29,0
0,data/standardized/c_breastcancer.csv,Stepwise Selection,569,30,2,0.9790209790209791,0.9770404067433771,6.487709283828735,0.10966014862060547,14,0
0,data/standardized/c_breastcancer.csv,Bayesian Selection,569,30,2,0.951048951048951,0.946893734415619,37.416616916656494,0.11026597023010254,17,11
0,data/standardized/c_breastcancer.csv,Bayesian Weighting,569,30,2,0.986013986013986,0.9847612958226769,100.64591026306152,0.12123417854309082,30,201
0,data/standardized/c_car.csv,Baseline,1728,21,4,0.7384259259259259,0.29543311605788547,4.76837158203125e-07,0.1266472339630127,21,0
0,data/standardized/c_car.csv,Tree Based Filter,1728,21,4,0.7222222222222222,0.2724290780141844,0.14108586311340332,0.11852574348449707,10,0
0,data/standardized/c_car.csv,Tree Based Weighting,1728,21,4,0.7569444444444444,0.4169653076028509,0.14108586311340332,0.1220998764038086,10,0
0,data/standardized/c_car.csv,L1 Filter,1728,21,4,0.7615740740740741,0.32885844128100056,0.010677337646484375,0.11822056770324707,14,0
0,data/standardized/c_car.csv,ReliefF,1728,21,4,0.6921296296296297,0.21882989183874138,0.10324811935424805,0.11901330947875977,15,0
0,data/standardized/c_car.csv,ReliefF Weighting,1728,21,4,0.7430555555555556,0.31041709212202545,0.10324811935424805,0.12445759773254395,15,0
0,data/standardized/c_car.csv,Forward Selection,1728,21,4,0.6851851851851852,0.20329670329670332,4.753894329071045,0.1179361343383789,1,0
0,data/standardized/c_car.csv,Backwards Selection,1728,21,4,0.7175925925925926,0.26474983828154625,7.103932619094849,0.12728166580200195,19,0
0,data/standardized/c_car.csv,Stepwise Selection,1728,21,4,0.7731481481481481,0.35721626837802634,14.347706079483032,0.11845970153808594,9,0
0,data/standardized/c_car.csv,Bayesian Selection,1728,21,4,0.7986111111111112,0.39186784116563483,34.175755977630615,0.11817288398742676,8,49
0,data/standardized/c_car.csv,Bayesian Weighting,1728,21,4,0.8287037037037037,0.4126525877297056,92.24609541893005,0.13474345207214355,21,427
0,data/standardized/c_haberman.csv,Baseline,306,2,2,0.7402597402597403,0.586021505376344,2.384185791015625e-07,0.1080319881439209,2,0
0,data/standardized/c_haberman.csv,Tree Based Filter,306,2,2,0.7402597402597403,0.586021505376344,0.10788297653198242,0.10790324211120605,2,0
0,data/standardized/c_haberman.csv,Tree Based Weighting,306,2,2,0.7142857142857143,0.5446236559139785,0.10788297653198242,0.10877823829650879,2,0
0,data/standardized/c_haberman.csv,L1 Filter,306,2,2,0.7272727272727273,0.4986046511627907,0.0026590824127197266,0.10756397247314453,1,0
0,data/standardized/c_haberman.csv,ReliefF,306,2,2,0.7272727272727273,0.4210526315789474,0.012967586517333984,0.10803031921386719,1,0
0,data/standardized/c_haberman.csv,ReliefF Weighting,306,2,2,0.7272727272727273,0.4210526315789474,0.012967586517333984,0.10872554779052734,1,0
0,data/standardized/c_haberman.csv,Forward Selection,306,2,2,0.7272727272727273,0.4986046511627907,0.42846131324768066,0.10792040824890137,1,0
0,data/standardized/c_haberman.csv,Backwards Selection,306,2,2,,,,,,0
0,data/standardized/c_haberman.csv,Stepwise Selection,306,2,2,,,,,,0
0,data/standardized/c_haberman.csv,Bayesian Selection,306,2,2,0.7272727272727273,0.4986046511627907,21.941603183746338,0.10838913917541504,1,0
0,data/standardized/c_haberman.csv,Bayesian Weighting,306,2,2,0.7142857142857143,0.4909855769230769,57.09185338020325,0.10915017127990723,2,2
0,data/standardized/c_ecoli.csv,Baseline,336,7,8,0.8690476190476191,0.831485480114676,2.384185791015625e-07,0.10790848731994629,7,0
0,data/standardized/c_ecoli.csv,Tree Based Filter,336,7,8,0.8690476190476191,0.8561884057971014,0.11284017562866211,0.10827040672302246,4,0
0,data/standardized/c_ecoli.csv,Tree Based Weighting,336,7,8,0.8809523809523809,0.8816031137870219,0.11284017562866211,0.10992431640625,4,0
0,data/standardized/c_ecoli.csv,L1 Filter,336,7,8,0.8690476190476191,0.831485480114676,0.0031843185424804688,0.10786604881286621,6,0
0,data/standardized/c_ecoli.csv,ReliefF,336,7,8,0.7261904761904762,0.4518972174144588,0.014464139938354492,0.10800862312316895,5,0
0,data/standardized/c_ecoli.csv,ReliefF Weighting,336,7,8,0.7261904761904762,0.4518972174144588,0.014464139938354492,0.1102590560913086,5,0
0,data/standardized/c_ecoli.csv,Forward Selection,336,7,8,0.7261904761904762,0.3776585171934009,2.999640941619873,0.10823392868041992,3,0
0,data/standardized/c_ecoli.csv,Backwards Selection,336,7,8,0.8690476190476191,0.831485480114676,1.3920574188232422,0.10817575454711914,6,0
0,data/standardized/c_ecoli.csv,Stepwise Selection,336,7,8,0.7261904761904762,0.3776585171934009,2.2474660873413086,0.10797834396362305,3,0
0,data/standardized/c_ecoli.csv,Bayesian Selection,336,7,8,0.8690476190476191,0.831485480114676,25.029842138290405,0.10814380645751953,7,10
0,data/standardized/c_ecoli.csv,Bayesian Weighting,336,7,8,0.7857142857142857,0.583425925925926,64.80325746536255,0.11096310615539551,7,19
0,data/standardized/c_balance-scale.csv,Baseline,625,4,3,0.8789808917197452,0.6090439736514154,2.384185791015625e-07,0.11008286476135254,4,0
0,data/standardized/c_balance-scale.csv,Tree Based Filter,625,4,3,0.8789808917197452,0.6090439736514154,0.11665558815002441,0.11048388481140137,4,0
0,data/standardized/c_balance-scale.csv,Tree Based Weighting,625,4,3,0.8789808917197452,0.6089015997855035,0.11665558815002441,0.11223673820495605,4,0
0,data/standardized/c_balance-scale.csv,L1 Filter,625,4,3,0.8789808917197452,0.6090439736514154,0.003198862075805664,0.10980916023254395,4,0
0,data/standardized/c_balance-scale.csv,ReliefF,625,4,3,0.7643312101910829,0.5298824929347017,0.02638530731201172,0.1103353500366211,3,0
0,data/standardized/c_balance-scale.csv,ReliefF Weighting,625,4,3,0.7707006369426752,0.5341555694580987,0.02638530731201172,0.11183309555053711,3,0
0,data/standardized/c_balance-scale.csv,Forward Selection,625,4,3,0.8789808917197452,0.6090439736514154,2.170733690261841,0.11074113845825195,4,0
0,data/standardized/c_balance-scale.csv,Backwards Selection,625,4,3,0.7452229299363057,0.518037518037518,0.7603554725646973,0.11039400100708008,3,0
0,data/standardized/c_balance-scale.csv,Stepwise Selection,625,4,3,0.8789808917197452,0.6090439736514154,0.43418121337890625,0.11029410362243652,4,0
0,data/standardized/c_balance-scale.csv,Bayesian Selection,625,4,3,0.8789808917197452,0.6090439736514154,23.844143629074097,0.11044597625732422,4,12
0,data/standardized/c_balance-scale.csv,Bayesian Weighting,625,4,3,0.8726114649681529,0.6054281001649423,60.89654994010925,0.11249780654907227,4,186
0,data/standardized/c_transfusion.csv,Baseline,748,4,2,0.732620320855615,0.5287298387096775,2.384185791015625e-07,0.11025643348693848,4,0
0,data/standardized/c_transfusion.csv,Tree Based Filter,748,4,2,0.6951871657754011,0.4264729620661824,0.12482905387878418,0.11032915115356445,2,0
0,data/standardized/c_transfusion.csv,Tree Based Weighting,748,4,2,0.6737967914438503,0.45797101449275357,0.12482905387878418,0.11129117012023926,2,0
0,data/standardized/c_transfusion.csv,L1 Filter,748,4,2,0.7058823529411765,0.4307930710055897,0.002851724624633789,0.10989904403686523,3,0
0,data/standardized/c_transfusion.csv,ReliefF,748,4,2,0.7058823529411765,0.4307930710055897,0.029820680618286133,0.11023998260498047,3,0
0,data/standardized/c_transfusion.csv,ReliefF Weighting,748,4,2,0.7058823529411765,0.4137931034482759,0.029820680618286133,0.11173272132873535,3,0
0,data/standardized/c_transfusion.csv,Forward Selection,748,4,2,0.7165775401069518,0.4174454828660436,0.8689086437225342,0.11027002334594727,1,0
0,data/standardized/c_transfusion.csv,Backwards Selection,748,4,2,0.732620320855615,0.5287298387096775,0.7620382308959961,0.11046600341796875,3,0
0,data/standardized/c_transfusion.csv,Stepwise Selection,748,4,2,0.7165775401069518,0.4174454828660436,0.8712184429168701,0.11073589324951172,2,0
0,data/standardized/c_transfusion.csv,Bayesian Selection,748,4,2,0.732620320855615,0.5287298387096775,23.884823322296143,0.11071062088012695,3,2
0,data/standardized/c_transfusion.csv,Bayesian Weighting,748,4,2,0.7219251336898396,0.483864118895966,61.05999970436096,0.11207747459411621,4,58
0,data/standardized/c_vehicle.csv,Baseline,846,17,4,0.6132075471698113,0.5827528917223574,2.384185791015625e-07,0.11438703536987305,17,0
0,data/standardized/c_vehicle.csv,Tree Based Filter,846,17,4,0.589622641509434,0.5631424212802513,0.16471385955810547,0.11227226257324219,8,0
0,data/standardized/c_vehicle.csv,Tree Based Weighting,846,17,4,0.6367924528301887,0.6174395390583914,0.16471385955810547,0.11541199684143066,8,0
0,data/standardized/c_vehicle.csv,L1 Filter,846,17,4,0.6556603773584906,0.6332017066366986,0.005131244659423828,0.11196494102478027,11,0
0,data/standardized/c_vehicle.csv,ReliefF,846,17,4,0.6509433962264151,0.62914283526948,0.0399630069732666,0.11236047744750977,12,0
0,data/standardized/c_vehicle.csv,ReliefF Weighting,846,17,4,0.6556603773584906,0.6275292037971711,0.0399630069732666,0.11681199073791504,12,0
0,data/standardized/c_vehicle.csv,Forward Selection,846,17,4,0.6226415094339622,0.5895419969325079,9.293843984603882,0.11206531524658203,4,0
0,data/standardized/c_vehicle.csv,Backwards Selection,846,17,4,0.6132075471698113,0.5894878324844368,6.808830499649048,0.1126699447631836,14,0
0,data/standardized/c_vehicle.csv,Stepwise Selection,846,17,4,0.5801886792452831,0.5577394561163146,3.721606492996216,0.11220622062683105,9,0
0,data/standardized/c_vehicle.csv,Bayesian Selection,846,17,4,0.6084905660377359,0.5758845084780404,31.09706163406372,0.11237835884094238,7,20
0,data/standardized/c_vehicle.csv,Bayesian Weighting,846,17,4,0.6179245283018868,0.5861559405397097,81.99038887023926,0.12069368362426758,17,217
0,data/standardized/c_sonar.csv,Baseline,208,60,2,0.75,0.7476670399402762,2.384185791015625e-07,0.10807394981384277,60,0
0,data/standardized/c_sonar.csv,Tree Based Filter,208,60,2,0.75,0.7476670399402762,0.12389636039733887,0.10779809951782227,30,0
0,data/standardized/c_sonar.csv,Tree Based Weighting,208,60,2,0.7115384615384616,0.7088465845464726,0.12389636039733887,0.11836433410644531,30,0
0,data/standardized/c_sonar.csv,L1 Filter,208,60,2,0.6923076923076923,0.6923076923076924,0.0032231807708740234,0.10721206665039062,1,0
0,data/standardized/c_sonar.csv,ReliefF,208,60,2,0.7692307692307693,0.7678571428571428,0.012623786926269531,0.10797357559204102,45,0
0,data/standardized/c_sonar.csv,ReliefF Weighting,208,60,2,0.7115384615384616,0.7088465845464726,0.012623786926269531,0.1234900951385498,45,0
0,data/standardized/c_sonar.csv,Forward Selection,208,60,2,0.7307692307692307,0.7291666666666667,19.170660495758057,0.1074991226196289,2,0
0,data/standardized/c_sonar.csv,Backwards Selection,208,60,2,0.7692307692307693,0.7678571428571428,18.927570581436157,0.10776925086975098,58,0
0,data/standardized/c_sonar.csv,Stepwise Selection,208,60,2,0.7692307692307693,0.768888888888889,32.001951694488525,0.10766410827636719,26,0
